event_id,event_type,location,user_id,ticket_purchased
3703,Theater,Chicago,lawrence16,0
3704,Conference,San Francisco,carolyn87,1
3705,Theater,Chicago,christopherpierce,0
3706,Concert,New York,steventaylor,1
3707,Concert,San Francisco,robertrice,0
3708,Conference,Los Angeles,stephensdaniel,1
3709,Concert,Los Angeles,sanchezronald,1
3710,Concert,Los Angeles,kennethparker,0
3711,Concert,New York,ojohnson,1
3712,Theater,Chicago,greenjoshua,0
3713,Conference,San Francisco,brian61,0
3714,Concert,Chicago,susan37,0
3715,Theater,Los Angeles,james27,0
3716,Conference,Los Angeles,ericrussell,0
3717,Concert,Los Angeles,jvelazquez,1
3718,Theater,Los Angeles,sullivanmegan,1
3719,Theater,San Francisco,wattskrista,0
3720,Theater,San Francisco,zunigamichael,0
3721,Conference,San Francisco,rhowell,0
3722,Conference,San Francisco,margaret48,0
3723,Theater,Chicago,pdawson,0
3724,Conference,Los Angeles,fergusondiana,0
3725,Theater,San Francisco,bonniebates,0
3726,Concert,Chicago,christopher25,1
3727,Concert,San Francisco,xnguyen,1
3728,Concert,San Francisco,jhuffman,0
3729,Concert,San Francisco,clarkedward,1
3730,Concert,San Francisco,gromero,1
3731,Concert,Chicago,blanchardian,0
3732,Theater,Los Angeles,jennifer74,0
3733,Concert,Los Angeles,djackson,1
3734,Theater,New York,gabrielolsen,1
3735,Concert,Los Angeles,marshmichael,0
3736,Theater,Chicago,shawn70,0
3737,Theater,Chicago,hbowen,1
3738,Concert,Chicago,rebecca97,1
3739,Concert,Chicago,amandajones,1
3740,Conference,Los Angeles,williamsrichard,1
3741,Theater,Chicago,beth03,1
3742,Concert,San Francisco,ibarnett,1
3743,Concert,Los Angeles,nbanks,0
3744,Conference,Chicago,charles91,1
3745,Theater,San Francisco,pamelaguerrero,0
3746,Theater,San Francisco,burnsvincent,0
3747,Concert,Chicago,jodiharrison,0
3748,Concert,San Francisco,thompsonjason,1
3749,Theater,Los Angeles,kathythompson,0
3750,Theater,Los Angeles,collinsamy,1
3751,Concert,Chicago,martinalan,1
3752,Concert,Chicago,christophercasey,1
3753,Concert,Chicago,gsantiago,0
3754,Theater,San Francisco,walter02,1
3755,Concert,Los Angeles,juan52,1
3756,Concert,San Francisco,taylorjames,0
3757,Theater,New York,reesejason,1
3758,Concert,Los Angeles,xterry,1
3759,Theater,New York,sergio11,0
3760,Concert,Chicago,karen50,1
3761,Conference,San Francisco,anna81,1
3762,Concert,San Francisco,hbarrett,1
3763,Conference,Los Angeles,jessica49,1
3764,Concert,New York,bernardanna,1
3765,Concert,Los Angeles,wshelton,0
3766,Theater,Los Angeles,taylorsteven,1
3767,Theater,Chicago,johnhill,1
3768,Concert,Los Angeles,wdavid,0
3769,Conference,San Francisco,jody23,0
3770,Concert,Chicago,lance88,0
3771,Theater,New York,nicholasrojas,0
3772,Conference,New York,phelpsjean,0
3773,Theater,San Francisco,vmyers,1
3774,Theater,Chicago,johnmartinez,1
3775,Conference,San Francisco,pwillis,1
3776,Concert,San Francisco,kent31,1
3777,Concert,Los Angeles,martinezjill,0
3778,Concert,San Francisco,tfisher,1
3779,Theater,Chicago,charlessimmons,0
3780,Concert,Los Angeles,shane55,0
3781,Conference,San Francisco,perkinsanthony,0
3782,Concert,Chicago,lisamcguire,1
3783,Theater,Los Angeles,paul63,0
3784,Concert,New York,tina14,1
3785,Conference,San Francisco,mcdonaldjacob,0
3786,Conference,Los Angeles,janethendricks,0
3787,Conference,San Francisco,gwalker,0
3788,Concert,Chicago,jeaton,0
3789,Concert,Chicago,cervantesmiguel,0
3790,Conference,San Francisco,garciajulie,0
3791,Conference,San Francisco,robertobond,1
3792,Theater,Los Angeles,floydjacob,0
3793,Conference,Chicago,patty72,1
3794,Concert,San Francisco,zpratt,1
3795,Theater,Los Angeles,david78,1
3796,Concert,San Francisco,dawn41,1
3797,Theater,Chicago,salinasfrank,0
3798,Conference,New York,joshua46,1
3799,Conference,Los Angeles,qduncan,1
3800,Concert,Los Angeles,yday,1
3801,Theater,Chicago,mhernandez,0
3802,Conference,San Francisco,mmartin,0
3803,Concert,New York,fowlerholly,0
3804,Concert,Chicago,ubrown,1
3805,Theater,Chicago,russellphillips,0
3806,Concert,Chicago,scottgeorge,1
3807,Concert,Los Angeles,bailey46,1
3808,Conference,Los Angeles,leejennifer,1
3809,Concert,Los Angeles,oneillnatalie,0
3810,Concert,New York,elizabeth97,1
3811,Concert,Chicago,liushawn,1
3812,Conference,New York,lyonsann,1
3813,Concert,Los Angeles,johnbowman,0
3814,Concert,Los Angeles,william79,0
3815,Concert,Los Angeles,pauljohnson,1
3816,Theater,San Francisco,caseyholt,1
3817,Theater,New York,williedelacruz,1
3818,Concert,Los Angeles,jwood,1
3819,Conference,New York,michelle80,1
3820,Theater,Chicago,hurleyjennifer,1
3821,Concert,New York,destinysanchez,0
3822,Conference,Los Angeles,fgomez,0
3823,Concert,San Francisco,robertpierce,1
3824,Conference,New York,vegakelsey,1
3825,Conference,Los Angeles,kimberly06,1
3826,Theater,Chicago,qperkins,0
3827,Conference,Los Angeles,bonnie27,1
3828,Concert,Chicago,elizabethfranklin,0
3829,Concert,Chicago,paul15,0
3830,Conference,New York,andrew88,1
3831,Conference,New York,ashley85,1
3832,Conference,New York,karenwilliams,0
3833,Theater,New York,andrewhill,0
3834,Conference,New York,hobbscollin,0
3835,Concert,Los Angeles,paulchavez,0
3836,Theater,New York,david12,1
3837,Conference,Chicago,ahendricks,1
3838,Conference,New York,kellerbrian,1
3839,Concert,Los Angeles,elevy,1
3840,Theater,Chicago,umarshall,1
3841,Concert,San Francisco,simmonsshannon,0
3842,Theater,New York,rbartlett,1
3843,Conference,Los Angeles,sharon21,1
3844,Theater,San Francisco,ebowen,1
3845,Concert,San Francisco,dawnbenitez,1
3846,Theater,Los Angeles,matthew34,0
3847,Concert,San Francisco,munozangel,0
3848,Conference,Los Angeles,christopher78,0
3849,Theater,Los Angeles,jross,0
3850,Conference,San Francisco,martinezderek,0
3851,Concert,Chicago,johnsonjeremy,1
3852,Theater,San Francisco,tflores,0
3853,Concert,Los Angeles,roberthernandez,0
3854,Conference,Chicago,jacquelinegarcia,1
3855,Conference,Los Angeles,christybrown,1
3856,Theater,Chicago,foxdonald,1
3857,Conference,San Francisco,jeffrey30,0
3858,Theater,Chicago,hudsonjohn,1
3859,Concert,Chicago,miguel81,0
3860,Theater,New York,amandagarcia,0
3861,Conference,Chicago,allison76,1
3862,Conference,San Francisco,martinezkaren,1
3863,Concert,Los Angeles,derrick20,1
3864,Conference,Chicago,elizabeth84,1
3865,Theater,Chicago,youngapril,0
3866,Theater,Los Angeles,stephanie25,1
3867,Theater,Los Angeles,jamie93,0
3868,Concert,Chicago,phillipsnatasha,0
3869,Concert,Los Angeles,freemantroy,1
3870,Theater,Chicago,victoriamartinez,0
3871,Concert,New York,wmitchell,0
3872,Theater,Chicago,wjones,1
3873,Conference,New York,psoto,0
3874,Conference,San Francisco,xcabrera,1
3875,Conference,Los Angeles,powellgregory,1
3876,Theater,New York,prodriguez,1
3877,Conference,San Francisco,sanchezchad,1
3878,Theater,Chicago,amymcfarland,1
3879,Conference,San Francisco,jessica01,1
3880,Theater,Chicago,loriwilliams,0
3881,Theater,New York,qlucero,1
3882,Concert,Los Angeles,conradjoshua,1
3883,Conference,Los Angeles,matthew29,0
3884,Conference,New York,hartmanbilly,1
3885,Theater,Chicago,kimberly94,1
3886,Conference,San Francisco,maria34,1
3887,Theater,Los Angeles,josephkelly,1
3888,Theater,San Francisco,hollandthomas,0
3889,Concert,New York,chapmanbrandon,0
3890,Conference,New York,gtaylor,1
3891,Theater,Chicago,carlsonanthony,0
3892,Concert,San Francisco,jessica25,0
3893,Concert,New York,gonzalezbrittany,1
3894,Conference,Los Angeles,coopermichael,0
3895,Concert,Los Angeles,robertsjohn,1
3896,Concert,New York,coletiffany,1
3897,Concert,New York,cruzmeghan,1
3898,Theater,Chicago,tylermolina,0
3899,Concert,Los Angeles,molly21,1
3900,Concert,Chicago,barrchristopher,1
3901,Theater,Los Angeles,roblesbrianna,0
3902,Theater,Los Angeles,adamrivers,0
3903,Concert,New York,abrown,0
3904,Conference,Chicago,peter97,1
3905,Theater,Chicago,abishop,1
3906,Concert,Chicago,laranicole,1
3907,Conference,San Francisco,jennifermoore,1
3908,Concert,New York,thorntonemily,0
3909,Concert,Los Angeles,emoyer,0
3910,Theater,Chicago,vmcmahon,0
3911,Concert,San Francisco,alexis99,1
3912,Theater,Chicago,laurenwhite,1
3913,Conference,San Francisco,allenjeffrey,1
3914,Conference,San Francisco,nunezlaura,1
3915,Theater,San Francisco,brianwood,1
3916,Conference,Los Angeles,cheryl69,0
3917,Conference,Chicago,karen86,0
3918,Theater,Chicago,kevinsmith,1
3919,Theater,Los Angeles,cgarcia,0
3920,Concert,San Francisco,anthony83,1
3921,Theater,Los Angeles,phowe,1
3922,Concert,Los Angeles,robertjackson,1
3923,Theater,San Francisco,davistimothy,1
3924,Concert,New York,toddhill,0
3925,Concert,Los Angeles,kkramer,0
3926,Theater,San Francisco,mollyevans,0
3927,Theater,Chicago,cmann,1
3928,Concert,New York,belindaaustin,1
3929,Concert,Los Angeles,ycarrillo,1
3930,Conference,San Francisco,jennifer60,0
3931,Conference,New York,dalecrawford,0
3932,Conference,Chicago,lesterheather,1
3933,Theater,Los Angeles,yking,1
3934,Theater,Chicago,figueroathomas,0
3935,Theater,New York,silvakelly,0
3936,Conference,Los Angeles,jonesjeffrey,1
3937,Concert,New York,phernandez,1
3938,Conference,Chicago,buchananmaria,1
3939,Conference,Chicago,abrown,0
3940,Conference,New York,dromero,0
3941,Theater,Chicago,barbaraserrano,0
3942,Concert,Los Angeles,anthonyromero,0
3943,Concert,New York,jessecollins,1
3944,Concert,Los Angeles,johnsonmelissa,1
3945,Concert,Los Angeles,carrolljennifer,1
3946,Theater,Chicago,martinezevan,1
3947,Theater,New York,thompsonjohn,0
3948,Theater,Los Angeles,philip38,1
3949,Conference,Los Angeles,valeriemathews,0
3950,Concert,San Francisco,brett52,0
3951,Theater,New York,nataliemedina,0
3952,Concert,New York,ksmith,0
3953,Conference,San Francisco,zmclaughlin,1
3954,Conference,San Francisco,pfreeman,1
3955,Conference,New York,amberbond,0
3956,Concert,New York,shane39,0
3957,Conference,San Francisco,michaelmartin,0
3958,Conference,Los Angeles,jacqueline46,1
3959,Concert,New York,hsnyder,1
3960,Conference,San Francisco,sramirez,0
3961,Concert,New York,adamthompson,0
3962,Theater,Los Angeles,robert13,0
3963,Concert,Chicago,summer95,1
3964,Theater,Los Angeles,williamsjennifer,0
3965,Concert,New York,eric62,1
3966,Theater,San Francisco,daniel37,1
3967,Conference,San Francisco,acook,1
3968,Conference,Chicago,adam41,0
3969,Theater,San Francisco,award,1
3970,Theater,Los Angeles,dwilcox,0
3971,Conference,New York,kthomas,1
3972,Theater,San Francisco,freeves,1
3973,Conference,Chicago,lharris,0
3974,Theater,Chicago,collinssheryl,1
3975,Theater,San Francisco,joshua13,0
3976,Concert,New York,dawn67,1
3977,Conference,San Francisco,josephwalker,0
3978,Theater,Los Angeles,aorr,0
3979,Theater,San Francisco,nicholasgilmore,1
3980,Conference,New York,daviesallison,0
3981,Conference,Chicago,nicoledavis,0
3982,Concert,Los Angeles,meghanrice,0
3983,Conference,San Francisco,lclayton,0
3984,Theater,San Francisco,aaron14,1
3985,Conference,San Francisco,iburke,1
3986,Conference,Chicago,robert36,1
3987,Theater,Chicago,cynthiaherring,1
3988,Conference,Los Angeles,stephanie80,1
3989,Conference,New York,jennifer69,1
3990,Conference,Chicago,wheelermatthew,0
3991,Conference,San Francisco,toni09,1
3992,Conference,San Francisco,christopherjones,1
3993,Theater,Los Angeles,samanthaoneal,0
3994,Conference,Chicago,mary46,1
3995,Conference,New York,tammylewis,1
3996,Conference,Chicago,rhill,0
3997,Conference,Chicago,sarahbrown,0
3998,Conference,New York,sharpelizabeth,0
3999,Theater,Chicago,patty27,0
4000,Conference,San Francisco,amanda55,1
4001,Theater,Chicago,andrew06,0
4002,Concert,San Francisco,marshallpeter,1
4003,Conference,Chicago,craigjerry,0
4004,Theater,Los Angeles,gbrown,0
4005,Conference,New York,petersenmichelle,1
4006,Conference,New York,wagnerhector,0
4007,Theater,New York,baxterrenee,0
4008,Theater,New York,yclark,0
4009,Conference,San Francisco,mendozaryan,0
4010,Concert,San Francisco,njones,0
4011,Concert,New York,morgan44,0
4012,Concert,Los Angeles,stephaniemckenzie,0
4013,Concert,San Francisco,charlescampbell,0
4014,Theater,New York,shawn71,1
4015,Concert,New York,lorihartman,1
4016,Concert,Chicago,rachelcross,0
4017,Concert,San Francisco,warrenpatricia,0
4018,Theater,Chicago,christinataylor,1
4019,Concert,Los Angeles,kathryn96,1
4020,Theater,San Francisco,mitchellkelli,0
4021,Theater,New York,victor77,1
4022,Conference,New York,jamiechapman,0
4023,Concert,Los Angeles,ewingchristina,1
4024,Conference,Chicago,rmccann,1
4025,Theater,Chicago,wcook,0
4026,Conference,Chicago,douglas28,0
4027,Conference,Los Angeles,joshuamorrow,0
4028,Theater,New York,mdunn,1
4029,Conference,Los Angeles,michaelrios,1
4030,Theater,New York,inguyen,1
4031,Theater,New York,dianejones,1
4032,Conference,New York,dickersonchristine,1
4033,Theater,San Francisco,joshua21,1
4034,Concert,San Francisco,kellersteven,0
4035,Concert,New York,jared34,1
4036,Concert,San Francisco,ejackson,0
4037,Theater,Los Angeles,jessicaknapp,1
4038,Theater,San Francisco,michelleoconnor,0
4039,Theater,Los Angeles,fbrown,1
4040,Theater,New York,victoria45,1
4041,Theater,New York,stephanieescobar,0
4042,Conference,San Francisco,elopez,1
4043,Theater,Los Angeles,lestersarah,0
4044,Conference,San Francisco,ymurphy,0
4045,Concert,Los Angeles,kevin14,1
4046,Conference,Chicago,tmartinez,0
4047,Concert,New York,arthurholloway,0
4048,Concert,New York,ugonzalez,0
4049,Concert,Los Angeles,karen50,1
4050,Conference,San Francisco,kentamy,1
4051,Conference,Los Angeles,francespowell,1
4052,Conference,New York,stevenkeller,1
4053,Conference,Los Angeles,kevin56,1
4054,Concert,Los Angeles,brian64,0
4055,Concert,Los Angeles,rmclean,0
4056,Theater,Chicago,tonymoore,0
4057,Theater,New York,hunter06,1
4058,Concert,Chicago,greenenicole,1
4059,Concert,San Francisco,willie41,0
4060,Conference,Chicago,andrewlamb,0
4061,Conference,San Francisco,dawn04,0
4062,Conference,New York,anthony23,0
4063,Conference,San Francisco,fernandezrobert,0
4064,Concert,Chicago,samantha43,0
4065,Conference,Los Angeles,uleach,0
4066,Conference,Los Angeles,michaelsmith,1
4067,Conference,San Francisco,knightjoanne,0
4068,Conference,New York,umiller,0
4069,Theater,San Francisco,esutton,0
4070,Conference,Chicago,lauren72,0
4071,Conference,New York,pamelamartinez,1
4072,Conference,New York,mrodriguez,1
4073,Concert,Los Angeles,lfarmer,1
4074,Conference,New York,gellis,0
4075,Conference,New York,crystal85,1
4076,Theater,New York,amays,1
4077,Theater,Los Angeles,tpatton,0
4078,Conference,New York,danaware,1
4079,Theater,New York,aliciabrewer,0
4080,Conference,Los Angeles,laurenmcguire,0
4081,Concert,New York,larry00,1
4082,Theater,Chicago,michealhudson,1
4083,Theater,Los Angeles,lindagraham,0
4084,Theater,Chicago,patrickanderson,1
4085,Theater,Chicago,bethwarren,1
4086,Theater,New York,greenerobert,0
4087,Conference,Chicago,mjimenez,1
4088,Conference,San Francisco,monica02,1
4089,Conference,Los Angeles,qwilliams,1
4090,Conference,New York,myerstracy,1
4091,Conference,New York,danajackson,1
4092,Theater,Los Angeles,wrichards,1
4093,Conference,Chicago,joneschelsea,1
4094,Concert,Los Angeles,nthomas,0
4095,Conference,Chicago,pgould,0
4096,Concert,Los Angeles,freymary,0
4097,Theater,Los Angeles,xmcdonald,0
4098,Theater,Chicago,kennedyemily,1
4099,Conference,Los Angeles,denisehurst,1
4100,Theater,Chicago,kimberlyhall,0
4101,Theater,New York,petersonnathan,1
4102,Conference,San Francisco,chelsea72,0
4103,Concert,San Francisco,richard32,1
4104,Conference,Los Angeles,seanbutler,1
4105,Concert,Chicago,umartin,1
4106,Theater,New York,bharris,0
4107,Conference,Chicago,crystal54,0
4108,Conference,Los Angeles,debramills,1
4109,Conference,San Francisco,thoward,1
4110,Concert,New York,roy44,1
4111,Theater,Chicago,barreracaroline,1
4112,Conference,New York,feliciaenglish,0
4113,Concert,San Francisco,grahamjames,1
4114,Theater,Chicago,barberjade,0
4115,Concert,Chicago,tonylee,0
4116,Theater,New York,jonvincent,0
4117,Conference,Los Angeles,kellywhite,0
4118,Conference,New York,jenniferjohnson,0
4119,Theater,Los Angeles,mariomiller,0
4120,Theater,Los Angeles,tonyrichards,0
4121,Theater,Los Angeles,kaiserandrew,1
4122,Theater,New York,kristin87,1
4123,Conference,San Francisco,rtyler,1
4124,Conference,Chicago,thompsonsheila,1
4125,Theater,Los Angeles,martineznicholas,1
4126,Conference,San Francisco,joypollard,0
4127,Theater,San Francisco,jeanette29,1
4128,Conference,New York,luceroalexander,1
4129,Concert,Chicago,roberthuber,0
4130,Theater,Chicago,pbaldwin,0
4131,Concert,New York,jonathancortez,1
4132,Theater,Chicago,christinagarza,1
4133,Conference,San Francisco,lawsoneric,0
4134,Conference,San Francisco,michaelevans,0
4135,Conference,New York,jmitchell,1
4136,Theater,Chicago,hryan,0
4137,Theater,San Francisco,knash,0
4138,Theater,Los Angeles,leslieyoung,1
4139,Conference,New York,carlos59,1
4140,Concert,San Francisco,simonedward,0
4141,Concert,San Francisco,bbaker,0
4142,Conference,San Francisco,bthompson,1
4143,Conference,Los Angeles,williamwhite,0
4144,Concert,Chicago,carterjoshua,0
4145,Theater,San Francisco,tfisher,1
4146,Conference,San Francisco,valerie96,1
4147,Concert,Los Angeles,donaldortiz,1
4148,Conference,Chicago,diane56,1
4149,Conference,New York,derekmontoya,1
4150,Conference,New York,zacharymartinez,1
4151,Conference,San Francisco,lmcbride,0
4152,Theater,Chicago,alijenna,0
4153,Concert,Los Angeles,rprice,0
4154,Conference,San Francisco,sburns,0
4155,Concert,San Francisco,johnsonbrian,1
4156,Concert,Chicago,johnbailey,0
4157,Concert,New York,wromero,0
4158,Concert,Chicago,brownrobert,0
4159,Concert,Chicago,lesliemcfarland,0
4160,Theater,Los Angeles,robertsonmichael,0
4161,Theater,San Francisco,martinkristina,1
4162,Conference,San Francisco,rosedaniel,0
4163,Conference,Chicago,david14,0
4164,Concert,New York,ahicks,1
4165,Concert,Chicago,tweaver,0
4166,Conference,New York,waynebell,0
4167,Concert,Chicago,robertbrown,1
4168,Theater,San Francisco,djones,1
4169,Concert,Los Angeles,andrea58,1
4170,Theater,Chicago,michael37,1
4171,Theater,San Francisco,colonaustin,0
4172,Theater,Chicago,sanchezjorge,1
4173,Concert,San Francisco,karen93,0
4174,Conference,Chicago,pauljason,1
4175,Concert,San Francisco,mcgeejanet,1
4176,Concert,Los Angeles,russell21,0
4177,Theater,New York,robert49,0
4178,Conference,Los Angeles,austin19,0
4179,Concert,San Francisco,sanderskarla,1
4180,Concert,San Francisco,edward43,0
4181,Conference,Chicago,rachel07,0
4182,Conference,Los Angeles,ahess,0
4183,Concert,San Francisco,steventerry,1
4184,Concert,New York,robertreeves,0
4185,Theater,Chicago,marie12,1
4186,Conference,Chicago,kimberlycarter,0
4187,Theater,New York,shane65,1
4188,Theater,Chicago,bullockethan,1
4189,Concert,Chicago,aaronbrooks,1
4190,Conference,San Francisco,ohanson,1
4191,Concert,Los Angeles,stonemeredith,0
4192,Conference,San Francisco,bmurray,0
4193,Concert,Los Angeles,fpayne,1
4194,Conference,New York,pricebenjamin,0
4195,Conference,Chicago,danieljacobs,1
4196,Theater,San Francisco,hectorcampbell,0
4197,Theater,San Francisco,tiffanywhite,0
4198,Conference,Los Angeles,crystalhaney,0
4199,Theater,San Francisco,crandall,1
4200,Theater,New York,robert75,0
4201,Concert,San Francisco,davidlee,1
4202,Concert,San Francisco,ymorgan,1
4203,Theater,San Francisco,robert20,1
4204,Theater,San Francisco,jason77,0
4205,Theater,Chicago,jordanbethany,1
4206,Theater,Chicago,watsonandrew,0
4207,Theater,New York,kennethwatts,1
4208,Conference,Chicago,rwright,1
4209,Concert,San Francisco,skirk,1
4210,Theater,Chicago,laura31,0
4211,Concert,Chicago,eric13,1
4212,Concert,San Francisco,coxrussell,1
4213,Conference,Los Angeles,robertsdavid,1
4214,Conference,New York,robert77,1
4215,Conference,San Francisco,amartinez,0
4216,Conference,San Francisco,catherinechen,1
4217,Conference,Los Angeles,zsawyer,1
4218,Concert,Los Angeles,rivasannette,1
4219,Concert,Los Angeles,cassidy10,1
4220,Theater,Chicago,justin14,1
4221,Concert,New York,bdecker,0
4222,Concert,Chicago,richardsonlisa,1
4223,Concert,Chicago,meganmcintosh,0
4224,Concert,New York,dianewalker,0
4225,Concert,Los Angeles,mhayes,0
4226,Theater,San Francisco,smithlisa,1
4227,Conference,Los Angeles,christy72,1
4228,Theater,San Francisco,heather67,1
4229,Conference,San Francisco,nathanzimmerman,0
4230,Theater,San Francisco,jamie61,1
4231,Theater,San Francisco,payneemily,0
4232,Conference,San Francisco,mark01,1
4233,Concert,Los Angeles,hevans,0
4234,Concert,Los Angeles,jeffrey47,0
4235,Theater,San Francisco,kadams,0
4236,Conference,New York,flowerswesley,1
4237,Conference,Los Angeles,donald81,0
4238,Theater,San Francisco,dmcgee,0
4239,Theater,San Francisco,jhaynes,0
4240,Theater,San Francisco,brian40,0
4241,Conference,Chicago,martinezdavid,1
4242,Conference,Chicago,stephenlowe,1
4243,Concert,Los Angeles,wclark,0
4244,Conference,Chicago,meyerscott,1
4245,Concert,San Francisco,rmills,0
4246,Concert,Los Angeles,cmontoya,0
4247,Concert,Los Angeles,davidmoss,0
4248,Concert,Los Angeles,hsexton,0
4249,Concert,New York,xjordan,0
4250,Theater,Los Angeles,diana62,1
4251,Concert,San Francisco,mckinneymelissa,1
4252,Concert,Chicago,kyu,0
4253,Theater,Chicago,ybuchanan,0
4254,Concert,San Francisco,yduffy,0
4255,Theater,San Francisco,pharmon,1
4256,Conference,New York,bfrench,1
4257,Theater,Los Angeles,kristy26,1
4258,Concert,New York,pamelapeterson,0
4259,Conference,Chicago,aburke,1
4260,Theater,New York,hknapp,0
4261,Concert,Chicago,richardsmith,0
4262,Theater,New York,daniel46,1
4263,Conference,San Francisco,qgarcia,1
4264,Conference,San Francisco,lbarker,1
4265,Theater,New York,amandamartin,0
4266,Theater,Los Angeles,thomasjason,1
4267,Concert,Chicago,phillip09,1
4268,Concert,San Francisco,conniehenderson,0
4269,Conference,San Francisco,christopher55,1
4270,Conference,San Francisco,andreagood,0
4271,Concert,Chicago,wwilliams,1
4272,Conference,New York,gmontoya,0
4273,Concert,San Francisco,garygamble,0
4274,Concert,San Francisco,wolfeandrew,0
4275,Concert,New York,hutchinsonmary,1
4276,Conference,Los Angeles,brittanyanderson,1
4277,Theater,Chicago,jenniferbraun,1
4278,Theater,San Francisco,stricklandpatrick,0
4279,Concert,San Francisco,mbishop,1
4280,Concert,Los Angeles,crystal24,0
4281,Concert,Los Angeles,shelley50,1
4282,Theater,San Francisco,schmidtalex,1
4283,Conference,San Francisco,williscarol,1
4284,Conference,New York,lamvanessa,1
4285,Conference,San Francisco,jonesjoshua,0
4286,Theater,Chicago,cjohnson,0
4287,Concert,Los Angeles,karen62,1
4288,Theater,Chicago,brownthomas,1
4289,Conference,New York,lopezmichael,1
4290,Concert,Chicago,tsimpson,0
4291,Conference,San Francisco,humphreyjon,0
4292,Theater,Chicago,guzmanjared,1
4293,Conference,New York,martin20,0
4294,Theater,San Francisco,dakota75,0
4295,Theater,Los Angeles,penny22,0
4296,Concert,Los Angeles,parker01,1
4297,Theater,Chicago,lisa19,1
4298,Theater,New York,samuel22,0
4299,Theater,Chicago,jenniferflynn,1
4300,Conference,Los Angeles,gtaylor,1
4301,Conference,Los Angeles,kevin71,0
4302,Concert,Chicago,ryan76,0
4303,Conference,Chicago,nicholas64,0
4304,Conference,New York,juan50,0
4305,Conference,Chicago,valerie58,0
4306,Conference,San Francisco,davidbrown,0
4307,Conference,New York,hensleyjacqueline,0
4308,Conference,Chicago,john71,0
4309,Concert,Chicago,betty05,0
4310,Conference,New York,ricardo88,0
4311,Theater,New York,ymoore,1
4312,Conference,New York,marissa35,0
4313,Concert,Chicago,ysmith,0
4314,Concert,Chicago,cathyramirez,1
4315,Conference,San Francisco,valeriehood,1
4316,Concert,New York,xscott,0
4317,Theater,Los Angeles,simmonscheyenne,0
4318,Conference,Los Angeles,matthewarias,0
4319,Conference,Chicago,elizabethhancock,1
4320,Conference,Chicago,michael05,0
4321,Theater,Los Angeles,lorrainebeard,1
4322,Concert,New York,kevin36,0
4323,Concert,San Francisco,kevinmyers,0
4324,Conference,New York,kenneth16,0
4325,Theater,New York,martincindy,0
4326,Conference,Los Angeles,geraldrivera,1
4327,Theater,New York,jenna61,1
4328,Conference,Chicago,cabreracarlos,0
4329,Theater,Chicago,ybond,1
4330,Conference,San Francisco,maureencampbell,1
4331,Conference,San Francisco,harrisvincent,0
4332,Concert,Chicago,jason64,0
4333,Concert,San Francisco,normahart,1
4334,Conference,New York,stephaniejenkins,0
4335,Conference,Chicago,moodytheresa,1
4336,Conference,Chicago,yfox,0
4337,Conference,Chicago,cruzpeter,0
4338,Conference,Chicago,emily70,1
4339,Conference,Los Angeles,sheilaweaver,0
4340,Concert,San Francisco,leongeoffrey,0
4341,Concert,Chicago,oball,1
4342,Conference,San Francisco,zdiaz,0
4343,Theater,New York,meghan08,0
4344,Theater,San Francisco,michaelhorton,0
4345,Conference,San Francisco,bgriffin,1
4346,Concert,Chicago,jacob52,1
4347,Theater,New York,ztyler,0
4348,Conference,New York,zlee,0
4349,Theater,Los Angeles,huffmandaniel,0
4350,Theater,San Francisco,dperez,1
4351,Theater,Los Angeles,ngriffin,1
4352,Concert,San Francisco,vross,1
4353,Theater,Chicago,tyrone00,0
4354,Concert,San Francisco,dbennett,1
4355,Concert,Los Angeles,michelle61,0
4356,Concert,Los Angeles,julierandall,0
4357,Theater,Chicago,adamperez,1
4358,Concert,New York,finleyjohn,0
4359,Concert,Los Angeles,nicolepowers,0
4360,Theater,San Francisco,shane51,1
4361,Concert,Los Angeles,ymatthews,0
4362,Concert,Los Angeles,simmonsjohnathan,0
4363,Concert,Los Angeles,traciemartinez,0
4364,Concert,Chicago,tommerritt,1
4365,Concert,Chicago,samantha98,1
4366,Theater,San Francisco,oday,0
4367,Theater,Los Angeles,sgarza,1
4368,Conference,Los Angeles,tammy95,0
4369,Theater,Chicago,thomaswhite,0
4370,Conference,New York,aschmidt,1
4371,Conference,Chicago,williamrivera,1
4372,Theater,Los Angeles,rosskarl,1
4373,Theater,Los Angeles,katrina21,1
4374,Theater,New York,tgordon,1
4375,Theater,Chicago,hpope,0
4376,Concert,San Francisco,timothyvega,0
4377,Theater,Chicago,allisonrobinson,0
4378,Conference,Los Angeles,howardmegan,0
4379,Theater,San Francisco,samuel13,1
4380,Concert,Los Angeles,stephaniegonzalez,1
4381,Conference,Chicago,tiffany56,1
4382,Conference,Chicago,lsanchez,1
4383,Theater,San Francisco,mirandagraham,0
4384,Conference,Chicago,meganramsey,1
4385,Conference,Chicago,markandrews,0
4386,Theater,Chicago,scottmichael,1
4387,Conference,San Francisco,ramosdenise,0
4388,Concert,Los Angeles,aprilkennedy,0
4389,Conference,San Francisco,williamsthomas,0
4390,Conference,Chicago,qkelly,1
4391,Concert,Los Angeles,ncruz,1
4392,Conference,San Francisco,melissa50,0
4393,Concert,Chicago,austin86,0
4394,Theater,San Francisco,dale93,0
4395,Conference,New York,eroberts,1
4396,Theater,Los Angeles,millernancy,1
